noise_sigma,strategy,win,seed,threshold_val,total_bytes_mbit,recall,med_latency,miss_rate
0.02,Smooth,5,4,0.45000000000000007,0.0,0.0,,1.0
0.02,MGL,2,4,0.45000000000000007,8.665000000000001,0.2689873417721519,2.0,0.19047619047619047
0.02,MGL,3,4,0.45000000000000007,5.9350000000000005,0.18354430379746836,3.0,0.38095238095238093
0.02,MGL,5,4,0.45000000000000007,3.4850000000000003,0.07911392405063292,5.0,0.7619047619047619
0.02,Binary,0,4,0.5000000000000001,0.0,0.0,,1.0
0.02,Smooth,2,4,0.5000000000000001,0.0,0.0,,1.0
0.02,Smooth,3,4,0.5000000000000001,0.0,0.0,,1.0
0.02,Smooth,5,4,0.5000000000000001,0.0,0.0,,1.0
0.02,MGL,2,4,0.5000000000000001,4.6375,0.15822784810126583,2.0,0.2857142857142857
0.02,MGL,3,4,0.5000000000000001,3.2375000000000007,0.10126582278481013,3.0,0.47619047619047616
0.02,MGL,5,4,0.5000000000000001,1.4875000000000003,0.022151898734177215,5.5,0.8095238095238095
0.02,Binary,0,4,0.55,0.0,0.0,,1.0
0.02,Smooth,2,4,0.55,0.0,0.0,,1.0
0.02,Smooth,3,4,0.55,0.0,0.0,,1.0
0.02,Smooth,5,4,0.55,0.0,0.0,,1.0
0.02,MGL,2,4,0.55,2.17,0.06962025316455696,2.0,0.5238095238095238
0.02,MGL,3,4,0.55,1.4000000000000001,0.0379746835443038,3.0,0.6666666666666666
0.02,MGL,5,4,0.55,0.7000000000000001,0.006329113924050633,8.0,0.9047619047619048
0.02,Binary,0,5,0.1,1034.5300000000002,1.0,0.0,0.0
0.02,Smooth,2,5,0.1,627.62,1.0,0.0,0.0
0.02,Smooth,3,5,0.1,539.35,0.9968354430379747,0.0,0.0
0.02,Smooth,5,5,0.1,463.05000000000007,0.9367088607594937,0.0,0.0
0.02,MGL,2,5,0.1,1034.5300000000002,1.0,0.0,0.0
0.02,MGL,3,5,0.1,1034.5300000000002,1.0,0.0,0.0
0.02,MGL,5,5,0.1,1034.5300000000002,1.0,0.0,0.0
0.02,Binary,0,5,0.15000000000000002,241.08,1.0,0.0,0.0
0.02,Smooth,2,5,0.15000000000000002,167.51000000000002,0.9841772151898734,0.0,0.0
0.02,Smooth,3,5,0.15000000000000002,148.47000000000003,0.8955696202531646,0.0,0.0
0.02,Smooth,5,5,0.15000000000000002,121.59000000000002,0.7373417721518988,0.0,0.0
0.02,MGL,2,5,0.15000000000000002,241.08,1.0,0.0,0.0
0.02,MGL,3,5,0.15000000000000002,241.08,1.0,0.0,0.0
0.02,MGL,5,5,0.15000000000000002,241.08,1.0,0.0,0.0
0.02,Binary,0,5,0.2,69.30000000000001,1.0,0.0,0.0
0.02,Smooth,2,5,0.2,51.38,0.879746835443038,0.0,0.0
0.02,Smooth,3,5,0.2,43.260000000000005,0.689873417721519,0.0,0.0
0.02,Smooth,5,5,0.2,31.430000000000003,0.44936708860759494,1.0,0.0
0.02,MGL,2,5,0.2,69.30000000000001,1.0,0.0,0.0
0.02,MGL,3,5,0.2,69.30000000000001,1.0,0.0,0.0
0.02,MGL,5,5,0.2,69.30000000000001,1.0,0.0,0.0
0.02,Binary,0,5,0.25,23.380000000000003,0.8386075949367089,0.0,0.0
0.02,Smooth,2,5,0.25,17.92,0.5949367088607594,0.0,0.0
0.02,Smooth,3,5,0.25,14.21,0.4177215189873418,1.0,0.0
0.02,Smooth,5,5,0.25,8.190000000000001,0.21518987341772153,2.0,0.3333333333333333
0.02,MGL,2,5,0.25,135.04000000000002,0.9683544303797469,0.0,0.0
0.02,MGL,3,5,0.25,101.02000000000001,0.9240506329113924,0.0,0.0
0.02,MGL,5,5,0.25,67.49000000000001,0.870253164556962,0.0,0.0
0.02,Binary,0,5,0.30000000000000004,8.47,0.3829113924050633,0.0,0.047619047619047616
0.02,Smooth,2,5,0.30000000000000004,4.340000000000001,0.17721518987341772,1.0,0.23809523809523808
0.02,Smooth,3,5,0.30000000000000004,2.1,0.08227848101265822,2.0,0.3333333333333333
0.02,Smooth,5,5,0.30000000000000004,0.6300000000000001,0.022151898734177215,3.0,0.8571428571428571
0.02,MGL,2,5,0.30000000000000004,66.1275,0.7721518987341772,0.0,0.0
0.02,MGL,3,5,0.30000000000000004,47.64750000000001,0.6772151898734177,0.0,0.0
0.02,MGL,5,5,0.30000000000000004,29.3075,0.509493670886076,0.0,0.047619047619047616
0.02,Binary,0,5,0.3500000000000001,2.1700000000000004,0.0981012658227848,0.0,0.5238095238095238
0.02,Smooth,2,5,0.3500000000000001,0.6300000000000001,0.028481012658227847,1.0,0.7619047619047619
0.02,Smooth,3,5,0.3500000000000001,0.14,0.006329113924050633,2.0,0.9047619047619048
0.02,Smooth,5,5,0.3500000000000001,0.0,0.0,,1.0
0.02,MGL,2,5,0.3500000000000001,32.510000000000005,0.5822784810126582,2.0,0.0
0.02,MGL,3,5,0.3500000000000001,22.360000000000003,0.43354430379746833,0.0,0.23809523809523808
0.02,MGL,5,5,0.3500000000000001,12.770000000000001,0.23417721518987342,0.0,0.3333333333333333
0.02,Binary,0,5,0.4,0.6300000000000001,0.028481012658227847,0.0,0.7619047619047619
0.02,Smooth,2,5,0.4,0.0,0.0,,1.0
0.02,Smooth,3,5,0.4,0.0,0.0,,1.0
0.02,Smooth,5,5,0.4,0.0,0.0,,1.0
0.02,MGL,2,5,0.4,16.872500000000002,0.4177215189873418,2.0,0.0
0.02,MGL,3,5,0.4,11.342500000000003,0.28164556962025317,3.0,0.23809523809523808
0.02,MGL,5,5,0.4,6.372500000000001,0.13924050632911392,0.0,0.5714285714285714
0.02,Binary,0,5,0.45000000000000007,0.14,0.006329113924050633,0.0,0.9047619047619048
0.02,Smooth,2,5,0.45000000000000007,0.0,0.0,,1.0
0.02,Smooth,3,5,0.45000000000000007,0.0,0.0,,1.0
0.02,Smooth,5,5,0.45000000000000007,0.0,0.0,,1.0
0.02,MGL,2,5,0.45000000000000007,9.475000000000001,0.27531645569620256,2.0,0.047619047619047616
0.02,MGL,3,5,0.45000000000000007,6.255000000000001,0.18354430379746836,3.0,0.3333333333333333
0.02,MGL,5,5,0.45000000000000007,3.8050000000000006,0.0981012658227848,5.0,0.7142857142857143
0.02,Binary,0,5,0.5000000000000001,0.0,0.0,,1.0
0.02,Smooth,2,5,0.5000000000000001,0.0,0.0,,1.0
0.02,Smooth,3,5,0.5000000000000001,0.0,0.0,,1.0
0.02,Smooth,5,5,0.5000000000000001,0.0,0.0,,1.0
0.02,MGL,2,5,0.5000000000000001,4.965000000000001,0.17405063291139242,2.0,0.19047619047619047
0.02,MGL,3,5,0.5000000000000001,3.705,0.12025316455696203,3.0,0.38095238095238093
0.02,MGL,5,5,0.5000000000000001,2.3050000000000006,0.06329113924050633,5.0,0.8571428571428571
0.02,Binary,0,5,0.55,0.0,0.0,,1.0
0.02,Smooth,2,5,0.55,0.0,0.0,,1.0
0.02,Smooth,3,5,0.55,0.0,0.0,,1.0
0.02,Smooth,5,5,0.55,0.0,0.0,,1.0
0.02,MGL,2,5,0.55,2.2325000000000004,0.07911392405063292,2.0,0.47619047619047616
0.02,MGL,3,5,0.55,1.3925000000000003,0.04113924050632911,3.0,0.7142857142857143
0.02,MGL,5,5,0.55,0.7625000000000002,0.012658227848101266,14.0,0.9523809523809523
0.02,Binary,0,6,0.1,1037.4,1.0,0.0,0.0
0.02,Smooth,2,6,0.1,615.5100000000001,1.0,0.0,0.0
0.02,Smooth,3,6,0.1,533.61,0.9936708860759493,0.0,0.0
0.02,Smooth,5,6,0.1,462.00000000000006,0.930379746835443,0.0,0.0
0.02,MGL,2,6,0.1,1037.4,1.0,0.0,0.0
0.02,MGL,3,6,0.1,1037.4,1.0,0.0,0.0
0.02,MGL,5,6,0.1,1037.4,1.0,0.0,0.0
0.02,Binary,0,6,0.15000000000000002,238.77,1.0,0.0,0.0
0.02,Smooth,2,6,0.15000000000000002,172.06,0.9873417721518988,0.0,0.0
0.02,Smooth,3,6,0.15000000000000002,150.08,0.8860759493670886,0.0,0.0
0.02,Smooth,5,6,0.15000000000000002,122.08000000000001,0.7183544303797469,0.0,0.0
0.02,MGL,2,6,0.15000000000000002,238.77,1.0,0.0,0.0
0.02,MGL,3,6,0.15000000000000002,238.77,1.0,0.0,0.0
0.02,MGL,5,6,0.15000000000000002,238.77,1.0,0.0,0.0
0.02,Binary,0,6,0.2,71.19000000000001,1.0,0.0,0.0
0.02,Smooth,2,6,0.2,52.290000000000006,0.8829113924050633,0.0,0.0
0.02,Smooth,3,6,0.2,43.050000000000004,0.6962025316455697,1.0,0.0
0.02,Smooth,5,6,0.2,31.430000000000003,0.439873417721519,2.0,0.047619047619047616
0.02,MGL,2,6,0.2,71.19000000000001,1.0,0.0,0.0
0.02,MGL,3,6,0.2,71.19000000000001,1.0,0.0,0.0
0.02,MGL,5,6,0.2,71.19000000000001,1.0,0.0,0.0
0.02,Binary,0,6,0.25,24.080000000000002,0.8449367088607594,0.0,0.0
0.02,Smooth,2,6,0.25,17.990000000000002,0.5759493670886076,1.0,0.0
0.02,Smooth,3,6,0.25,14.21,0.40822784810126583,1.0,0.0
0.02,Smooth,5,6,0.25,8.680000000000001,0.22151898734177214,2.5,0.3333333333333333
0.02,MGL,2,6,0.25,134.4375,0.9651898734177216,0.0,0.0
0.02,MGL,3,6,0.25,100.20750000000001,0.9272151898734177,0.0,0.0
0.02,MGL,5,6,0.25,66.39750000000001,0.8892405063291139,0.0,0.0
0.02,Binary,0,6,0.30000000000000004,7.700000000000001,0.34810126582278483,0.0,0.14285714285714285
0.02,Smooth,2,6,0.30000000000000004,4.2,0.17405063291139242,1.0,0.23809523809523808
0.02,Smooth,3,6,0.30000000000000004,2.24,0.09177215189873418,2.0,0.47619047619047616
0.02,Smooth,5,6,0.30000000000000004,0.8400000000000001,0.03481012658227848,3.0,0.8095238095238095
0.02,MGL,2,6,0.30000000000000004,68.1025,0.7879746835443038,0.0,0.0
0.02,MGL,3,6,0.30000000000000004,49.062500000000014,0.6740506329113924,0.0,0.09523809523809523
0.02,MGL,5,6,0.30000000000000004,28.762500000000003,0.5,0.0,0.14285714285714285
0.02,Binary,0,6,0.3500000000000001,2.66,0.12025316455696203,0.0,0.6190476190476191
0.02,Smooth,2,6,0.3500000000000001,0.9100000000000001,0.04113924050632911,1.0,0.7619047619047619
0.02,Smooth,3,6,0.3500000000000001,0.21000000000000002,0.00949367088607595,2.0,0.8571428571428571
0.02,Smooth,5,6,0.3500000000000001,0.0,0.0,,1.0
0.02,MGL,2,6,0.3500000000000001,32.745000000000005,0.5664556962025317,2.0,0.0
0.02,MGL,3,6,0.3500000000000001,21.965,0.41139240506329117,1.5,0.23809523809523808
0.02,MGL,5,6,0.3500000000000001,12.445,0.25,0.0,0.42857142857142855
0.02,Binary,0,6,0.4,0.6300000000000001,0.028481012658227847,0.0,0.7619047619047619
0.02,Smooth,2,6,0.4,0.0,0.0,,1.0
0.02,Smooth,3,6,0.4,0.0,0.0,,1.0
0.02,Smooth,5,6,0.4,0.0,0.0,,1.0
0.02,MGL,2,6,0.4,17.290000000000003,0.4430379746835443,2.0,0.0
0.02,MGL,3,6,0.4,11.410000000000004,0.3069620253164557,3.0,0.23809523809523808
0.02,MGL,5,6,0.4,6.580000000000001,0.14873417721518986,0.0,0.5714285714285714
0.02,Binary,0,6,0.45000000000000007,0.21000000000000002,0.00949367088607595,0.0,0.9523809523809523
0.02,Smooth,2,6,0.45000000000000007,0.0,0.0,,1.0
0.02,Smooth,3,6,0.45000000000000007,0.0,0.0,,1.0
0.02,Smooth,5,6,0.45000000000000007,0.0,0.0,,1.0
0.02,MGL,2,6,0.45000000000000007,8.672500000000001,0.2721518987341772,2.0,0.14285714285714285
0.02,MGL,3,6,0.45000000000000007,6.2225,0.1962025316455696,3.0,0.2857142857142857
0.02,MGL,5,6,0.45000000000000007,3.7025000000000006,0.09177215189873418,5.0,0.7619047619047619
0.02,Binary,0,6,0.5000000000000001,0.0,0.0,,1.0
0.02,Smooth,2,6,0.5000000000000001,0.0,0.0,,1.0
0.02,Smooth,3,6,0.5000000000000001,0.0,0.0,,1.0
0.02,Smooth,5,6,0.5000000000000001,0.0,0.0,,1.0
0.02,MGL,2,6,0.5000000000000001,4.430000000000001,0.1550632911392405,2.0,0.14285714285714285
0.02,MGL,3,6,0.5000000000000001,2.8900000000000006,0.08860759493670886,3.0,0.38095238095238093
0.02,MGL,5,6,0.5000000000000001,1.3500000000000003,0.022151898734177215,10.0,0.9523809523809523
0.02,Binary,0,6,0.55,0.0,0.0,,1.0
0.02,Smooth,2,6,0.55,0.0,0.0,,1.0
0.02,Smooth,3,6,0.55,0.0,0.0,,1.0
0.02,Smooth,5,6,0.55,0.0,0.0,,1.0
0.02,MGL,2,6,0.55,1.9675000000000002,0.06645569620253164,2.0,0.5714285714285714
0.02,MGL,3,6,0.55,1.1975000000000002,0.03164556962025317,3.0,0.7142857142857143
0.02,MGL,5,6,0.55,0.4975000000000001,0.0,,1.0
0.02,Binary,0,7,0.1,1022.2800000000001,1.0,0.0,0.0
0.02,Smooth,2,7,0.1,620.7600000000001,1.0,0.0,0.0
0.02,Smooth,3,7,0.1,540.2600000000001,1.0,0.0,0.0
0.02,Smooth,5,7,0.1,467.32000000000005,0.930379746835443,0.0,0.0
0.02,MGL,2,7,0.1,1022.2800000000001,1.0,0.0,0.0
0.02,MGL,3,7,0.1,1022.2800000000001,1.0,0.0,0.0
0.02,MGL,5,7,0.1,1022.2800000000001,1.0,0.0,0.0
0.02,Binary,0,7,0.15000000000000002,240.52,1.0,0.0,0.0
0.02,Smooth,2,7,0.15000000000000002,168.63000000000002,1.0,0.0,0.0
0.02,Smooth,3,7,0.15000000000000002,150.29000000000002,0.8987341772151899,0.0,0.0
0.02,Smooth,5,7,0.15000000000000002,122.57000000000001,0.7373417721518988,0.0,0.0
0.02,MGL,2,7,0.15000000000000002,240.52,1.0,0.0,0.0
0.02,MGL,3,7,0.15000000000000002,240.52,1.0,0.0,0.0
0.02,MGL,5,7,0.15000000000000002,240.52,1.0,0.0,0.0
0.02,Binary,0,7,0.2,67.83000000000001,1.0,0.0,0.0
0.02,Smooth,2,7,0.2,52.010000000000005,0.8829113924050633,0.0,0.0
0.02,Smooth,3,7,0.2,43.260000000000005,0.6962025316455697,0.0,0.0
0.02,Smooth,5,7,0.2,31.92,0.4462025316455696,1.0,0.0
0.02,MGL,2,7,0.2,67.83000000000001,1.0,0.0,0.0
0.02,MGL,3,7,0.2,67.83000000000001,1.0,0.0,0.0
0.02,MGL,5,7,0.2,67.83000000000001,1.0,0.0,0.0
0.02,Binary,0,7,0.25,23.310000000000002,0.8670886075949367,0.0,0.0
0.02,Smooth,2,7,0.25,17.990000000000002,0.5917721518987342,0.0,0.0
0.02,Smooth,3,7,0.25,14.490000000000002,0.4272151898734177,1.0,0.0
0.02,Smooth,5,7,0.25,8.75,0.22468354430379747,2.0,0.2857142857142857
0.02,MGL,2,7,0.25,133.5875,0.9683544303797469,0.0,0.0
0.02,MGL,3,7,0.25,98.7275,0.9430379746835443,0.0,0.0
0.02,MGL,5,7,0.25,66.1075,0.9018987341772152,0.0,0.0
0.02,Binary,0,7,0.30000000000000004,8.33,0.37341772151898733,0.0,0.09523809523809523
0.02,Smooth,2,7,0.30000000000000004,4.41,0.17405063291139242,1.0,0.23809523809523808
0.02,Smooth,3,7,0.30000000000000004,2.1,0.08860759493670886,2.0,0.2857142857142857
0.02,Smooth,5,7,0.30000000000000004,0.8400000000000001,0.03164556962025317,3.0,0.7619047619047619
0.02,MGL,2,7,0.30000000000000004,67.8625,0.7911392405063291,0.0,0.0
0.02,MGL,3,7,0.30000000000000004,48.12250000000001,0.6867088607594937,0.0,0.047619047619047616
0.02,MGL,5,7,0.30000000000000004,29.152500000000003,0.4873417721518987,0.0,0.09523809523809523
0.02,Binary,0,7,0.3500000000000001,2.31,0.10443037974683544,0.0,0.5714285714285714
0.02,Smooth,2,7,0.3500000000000001,0.7000000000000001,0.03164556962025317,1.0,0.6666666666666666
0.02,Smooth,3,7,0.3500000000000001,0.21000000000000002,0.00949367088607595,2.0,0.8571428571428571
0.02,Smooth,5,7,0.3500000000000001,0.07,0.0031645569620253164,4.0,0.9523809523809523
0.02,MGL,2,7,0.3500000000000001,33.627500000000005,0.5569620253164557,2.0,0.0
0.02,MGL,3,7,0.3500000000000001,22.427500000000002,0.41455696202531644,0.5,0.23809523809523808
0.02,MGL,5,7,0.3500000000000001,12.977500000000003,0.23417721518987342,0.0,0.38095238095238093
0.02,Binary,0,7,0.4,0.7000000000000001,0.03164556962025317,0.0,0.7142857142857143
0.02,Smooth,2,7,0.4,0.07,0.0031645569620253164,1.0,0.9523809523809523
0.02,Smooth,3,7,0.4,0.07,0.0031645569620253164,2.0,0.9523809523809523
0.02,Smooth,5,7,0.4,0.0,0.0,,1.0
0.02,MGL,2,7,0.4,17.1675,0.41139240506329117,2.0,0.0
0.02,MGL,3,7,0.4,11.4975,0.27848101265822783,3.0,0.23809523809523808
0.02,MGL,5,7,0.4,6.6675,0.14556962025316456,0.0,0.5238095238095238
0.02,Binary,0,7,0.45000000000000007,0.07,0.0031645569620253164,0.0,0.9523809523809523
0.02,Smooth,2,7,0.45000000000000007,0.0,0.0,,1.0
0.02,Smooth,3,7,0.45000000000000007,0.0,0.0,,1.0
0.02,Smooth,5,7,0.45000000000000007,0.0,0.0,,1.0
0.02,MGL,2,7,0.45000000000000007,9.557500000000001,0.27848101265822783,2.0,0.0
0.02,MGL,3,7,0.45000000000000007,6.687500000000001,0.189873417721519,3.0,0.2857142857142857
0.02,MGL,5,7,0.45000000000000007,4.3075,0.10126582278481013,5.0,0.7619047619047619
0.02,Binary,0,7,0.5000000000000001,0.0,0.0,,1.0
0.02,Smooth,2,7,0.5000000000000001,0.0,0.0,,1.0
0.02,Smooth,3,7,0.5000000000000001,0.0,0.0,,1.0
0.02,Smooth,5,7,0.5000000000000001,0.0,0.0,,1.0
0.02,MGL,2,7,0.5000000000000001,4.892500000000001,0.17721518987341772,2.0,0.14285714285714285
0.02,MGL,3,7,0.5000000000000001,3.3525000000000005,0.10759493670886076,3.0,0.42857142857142855
0.02,MGL,5,7,0.5000000000000001,1.8825000000000003,0.04746835443037975,7.5,0.9047619047619048
0.02,Binary,0,7,0.55,0.0,0.0,,1.0
0.02,Smooth,2,7,0.55,0.0,0.0,,1.0
0.02,Smooth,3,7,0.55,0.0,0.0,,1.0
0.02,Smooth,5,7,0.55,0.0,0.0,,1.0
0.02,MGL,2,7,0.55,1.6425,0.05063291139240506,2.0,0.5238095238095238
0.02,MGL,3,7,0.55,0.8725,0.015822784810126583,3.0,0.8095238095238095
0.02,MGL,5,7,0.55,0.5225000000000001,0.0,,1.0
0.02,Binary,0,8,0.1,1030.26,1.0,0.0,0.0
0.02,Smooth,2,8,0.1,626.6400000000001,1.0,0.0,0.0
0.02,Smooth,3,8,0.1,543.5500000000001,1.0,0.0,0.0
0.02,Smooth,5,8,0.1,468.16,0.930379746835443,0.0,0.0
0.02,MGL,2,8,0.1,1030.26,1.0,0.0,0.0
0.02,MGL,3,8,0.1,1030.26,1.0,0.0,0.0
0.02,MGL,5,8,0.1,1030.26,1.0,0.0,0.0
0.02,Binary,0,8,0.15000000000000002,242.41000000000003,1.0,0.0,0.0
0.02,Smooth,2,8,0.15000000000000002,170.94000000000003,0.990506329113924,0.0,0.0
0.02,Smooth,3,8,0.15000000000000002,150.08,0.8924050632911392,0.0,0.0
0.02,Smooth,5,8,0.15000000000000002,121.87,0.7310126582278481,0.0,0.0
0.02,MGL,2,8,0.15000000000000002,242.41000000000003,1.0,0.0,0.0
0.02,MGL,3,8,0.15000000000000002,242.41000000000003,1.0,0.0,0.0
0.02,MGL,5,8,0.15000000000000002,242.41000000000003,1.0,0.0,0.0
0.02,Binary,0,8,0.2,69.58000000000001,1.0,0.0,0.0
0.02,Smooth,2,8,0.2,51.52,0.8860759493670886,0.0,0.0
0.02,Smooth,3,8,0.2,42.980000000000004,0.6993670886075949,1.0,0.0
0.02,Smooth,5,8,0.2,31.570000000000004,0.4525316455696203,1.0,0.0
0.02,MGL,2,8,0.2,69.58000000000001,1.0,0.0,0.0
0.02,MGL,3,8,0.2,69.58000000000001,1.0,0.0,0.0
0.02,MGL,5,8,0.2,69.58000000000001,1.0,0.0,0.0
0.02,Binary,0,8,0.25,23.450000000000003,0.8607594936708861,0.0,0.0
0.02,Smooth,2,8,0.25,17.080000000000002,0.5632911392405063,1.0,0.0
0.02,Smooth,3,8,0.25,14.14,0.4177215189873418,1.0,0.0
0.02,Smooth,5,8,0.25,8.82,0.22784810126582278,2.0,0.2857142857142857
0.02,MGL,2,8,0.25,135.71,0.9683544303797469,0.0,0.0
0.02,MGL,3,8,0.25,102.60000000000002,0.9367088607594937,0.0,0.0
0.02,MGL,5,8,0.25,67.67000000000002,0.9018987341772152,0.0,0.0
0.02,Binary,0,8,0.30000000000000004,7.700000000000001,0.34810126582278483,0.0,0.14285714285714285
0.02,Smooth,2,8,0.30000000000000004,3.8500000000000005,0.16139240506329114,1.0,0.3333333333333333
0.02,Smooth,3,8,0.30000000000000004,2.24,0.08544303797468354,2.0,0.47619047619047616
0.02,Smooth,5,8,0.30000000000000004,0.6300000000000001,0.02531645569620253,3.0,0.8571428571428571
0.02,MGL,2,8,0.30000000000000004,65.50250000000001,0.7879746835443038,0.0,0.0
0.02,MGL,3,8,0.30000000000000004,47.3025,0.6708860759493671,0.0,0.09523809523809523
0.02,MGL,5,8,0.30000000000000004,29.3125,0.49050632911392406,0.0,0.09523809523809523
0.02,Binary,0,8,0.3500000000000001,1.8900000000000001,0.08544303797468354,0.0,0.6190476190476191
0.02,Smooth,2,8,0.3500000000000001,0.6300000000000001,0.028481012658227847,1.0,0.8095238095238095
0.02,Smooth,3,8,0.3500000000000001,0.14,0.006329113924050633,2.0,0.9047619047619048
0.02,Smooth,5,8,0.3500000000000001,0.07,0.0031645569620253164,4.0,0.9523809523809523
0.02,MGL,2,8,0.3500000000000001,33.237500000000004,0.5791139240506329,2.0,0.0
0.02,MGL,3,8,0.3500000000000001,22.807500000000005,0.43354430379746833,1.5,0.23809523809523808
0.02,MGL,5,8,0.3500000000000001,12.937500000000002,0.22468354430379747,0.0,0.42857142857142855
0.02,Binary,0,8,0.4,0.8400000000000001,0.0379746835443038,0.0,0.7142857142857143
0.02,Smooth,2,8,0.4,0.0,0.0,,1.0
0.02,Smooth,3,8,0.4,0.0,0.0,,1.0
0.02,Smooth,5,8,0.4,0.0,0.0,,1.0
0.02,MGL,2,8,0.4,17.365000000000002,0.43670886075949367,2.0,0.0
0.02,MGL,3,8,0.4,11.835,0.31645569620253167,3.0,0.23809523809523808
0.02,MGL,5,8,0.4,7.005000000000001,0.1518987341772152,0.0,0.5238095238095238
0.02,Binary,0,8,0.45000000000000007,0.07,0.0031645569620253164,0.0,0.9523809523809523
0.02,Smooth,2,8,0.45000000000000007,0.0,0.0,,1.0
0.02,Smooth,3,8,0.45000000000000007,0.0,0.0,,1.0
0.02,Smooth,5,8,0.45000000000000007,0.0,0.0,,1.0
0.02,MGL,2,8,0.45000000000000007,8.767500000000002,0.2563291139240506,2.0,0.0
0.02,MGL,3,8,0.45000000000000007,6.107500000000002,0.17088607594936708,3.0,0.38095238095238093
0.02,MGL,5,8,0.45000000000000007,3.4475000000000007,0.07278481012658228,5.0,0.7619047619047619
0.02,Binary,0,8,0.5000000000000001,0.0,0.0,,1.0
0.02,Smooth,2,8,0.5000000000000001,0.0,0.0,,1.0
0.02,Smooth,3,8,0.5000000000000001,0.0,0.0,,1.0
0.02,Smooth,5,8,0.5000000000000001,0.0,0.0,,1.0
0.02,MGL,2,8,0.5000000000000001,5.177500000000001,0.17721518987341772,2.0,0.19047619047619047
0.02,MGL,3,8,0.5000000000000001,3.4275,0.11392405063291139,3.0,0.42857142857142855
0.02,MGL,5,8,0.5000000000000001,1.6775000000000002,0.03481012658227848,5.0,0.8095238095238095
0.02,Binary,0,8,0.55,0.0,0.0,,1.0
0.02,Smooth,2,8,0.55,0.0,0.0,,1.0
0.02,Smooth,3,8,0.55,0.0,0.0,,1.0
0.02,Smooth,5,8,0.55,0.0,0.0,,1.0
0.02,MGL,2,8,0.55,1.9850000000000003,0.06329113924050633,2.0,0.47619047619047616
0.02,MGL,3,8,0.55,1.0750000000000002,0.02531645569620253,4.0,0.8095238095238095
0.02,MGL,5,8,0.55,0.5850000000000002,0.0031645569620253164,7.0,0.9523809523809523
0.02,Binary,0,9,0.1,1025.71,1.0,0.0,0.0
0.02,Smooth,2,9,0.1,624.19,1.0,0.0,0.0
0.02,Smooth,3,9,0.1,538.37,0.9968354430379747,0.0,0.0
0.02,Smooth,5,9,0.1,465.71000000000004,0.9430379746835443,0.0,0.0
0.02,MGL,2,9,0.1,1025.71,1.0,0.0,0.0
0.02,MGL,3,9,0.1,1025.71,1.0,0.0,0.0
0.02,MGL,5,9,0.1,1025.71,1.0,0.0,0.0
0.02,Binary,0,9,0.15000000000000002,244.02,1.0,0.0,0.0
0.02,Smooth,2,9,0.15000000000000002,172.97000000000003,0.9936708860759493,0.0,0.0
0.02,Smooth,3,9,0.15000000000000002,148.54000000000002,0.8955696202531646,0.0,0.0
0.02,Smooth,5,9,0.15000000000000002,121.73000000000002,0.740506329113924,0.0,0.0
0.02,MGL,2,9,0.15000000000000002,244.02,1.0,0.0,0.0
0.02,MGL,3,9,0.15000000000000002,244.02,1.0,0.0,0.0
0.02,MGL,5,9,0.15000000000000002,244.02,1.0,0.0,0.0
0.02,Binary,0,9,0.2,69.44000000000001,1.0,0.0,0.0
0.02,Smooth,2,9,0.2,52.36000000000001,0.8955696202531646,0.0,0.0
0.02,Smooth,3,9,0.2,43.75000000000001,0.6993670886075949,0.0,0.0
0.02,Smooth,5,9,0.2,30.870000000000005,0.439873417721519,2.0,0.0
0.02,MGL,2,9,0.2,69.44000000000001,1.0,0.0,0.0
0.02,MGL,3,9,0.2,69.44000000000001,1.0,0.0,0.0
0.02,MGL,5,9,0.2,69.44000000000001,1.0,0.0,0.0
0.02,Binary,0,9,0.25,23.94,0.8639240506329114,0.0,0.0
0.02,Smooth,2,9,0.25,17.92,0.5981012658227848,0.0,0.0
0.02,Smooth,3,9,0.25,14.21,0.40822784810126583,1.0,0.0
0.02,Smooth,5,9,0.25,8.47,0.22151898734177214,2.0,0.2857142857142857
0.02,MGL,2,9,0.25,134.525,0.9525316455696202,0.0,0.0
0.02,MGL,3,9,0.25,101.69500000000001,0.9272151898734177,0.0,0.0
0.02,MGL,5,9,0.25,68.305,0.8860759493670886,0.0,0.0
0.02,Binary,0,9,0.30000000000000004,8.33,0.37341772151898733,0.0,0.14285714285714285
0.02,Smooth,2,9,0.30000000000000004,4.41,0.18354430379746836,1.0,0.2857142857142857
0.02,Smooth,3,9,0.30000000000000004,2.1700000000000004,0.09177215189873418,2.0,0.47619047619047616
0.02,Smooth,5,9,0.30000000000000004,0.9800000000000001,0.03164556962025317,3.0,0.7619047619047619
0.02,MGL,2,9,0.30000000000000004,66.6575,0.7721518987341772,0.0,0.0
0.02,MGL,3,9,0.30000000000000004,47.477500000000006,0.6613924050632911,0.0,0.047619047619047616
0.02,MGL,5,9,0.30000000000000004,29.347500000000004,0.5126582278481012,0.0,0.09523809523809523
0.02,Binary,0,9,0.3500000000000001,2.3800000000000003,0.10759493670886076,0.0,0.5238095238095238
0.02,Smooth,2,9,0.3500000000000001,0.56,0.02531645569620253,1.0,0.8095238095238095
0.02,Smooth,3,9,0.3500000000000001,0.21000000000000002,0.00949367088607595,2.0,0.8571428571428571
0.02,Smooth,5,9,0.3500000000000001,0.07,0.0031645569620253164,4.0,0.9523809523809523
